Date,Close,High,Low,Open,Volume,Log_Returns
2014-01,4.3125,4.360499858856201,4.209499835968018,4.264999866485596,119985.0,-0.0039420800880005
2014-02,4.175800037384033,4.293399906158447,4.131999969482422,4.232800006866455,146354.6,-0.01201749175151206
2014-03,4.335200023651123,4.401400089263916,4.2664000511169435,4.297200012207031,175333.8,0.01303720717086244
2014-04,4.758000135421753,4.848249912261963,4.525500059127808,4.559999942779541,199064.5,0.04513693403647447
2014-05,5.078200054168701,5.350799942016602,4.84340009689331,5.0824000358581545,194519.2,-0.009443742229220242
2014-06,5.0032001495361325,5.31299991607666,4.863599872589111,5.056400012969971,194587.8,-0.006915681601385259
2014-07,4.932400035858154,5.082599925994873,4.774200057983398,4.863199901580811,201615.6,0.01759067295446094
2014-08,5.9747501611709595,6.148750066757202,5.673249959945679,5.7779998779296875,185724.75,0.040665689198297876
2014-09,4.903200149536133,5.243000030517578,4.744000053405761,5.1446000099182125,121795.6,-0.057199831407654424
2014-10,4.592399978637696,4.702000141143799,4.506399917602539,4.610599994659424,123196.4,0.00039015182170918023
2014-11,4.510799980163574,4.596399974822998,4.454400062561035,4.550600051879883,107619.0,-0.00853827919537694
2014-12,4.4315999984741214,4.498399925231934,4.396599960327149,4.466800022125244,81889.2,-0.00512731140429384
2014-13,4.4315999984741214,4.478199863433838,4.344000148773193,4.383600044250488,76654.2,0.00782095214750208
2014-14,4.383999919891357,4.445599937438965,4.305200004577637,4.382200050354004,100540.6,-0.00206187404194652
2014-15,4.574199962615967,4.60979995727539,4.502199935913086,4.52839994430542,138175.0,0.007993105050552281
2014-16,4.599500060081482,4.656999945640564,4.514250040054321,4.57449996471405,103318.75,0.006463360152388825
2014-17,4.70359992980957,4.771199893951416,4.677199935913086,4.7230000495910645,71190.0,-0.00400526122561364
2014-18,4.7667999267578125,4.819200038909912,4.703999996185303,4.755399990081787,88539.4,0.0011586751215494407
2014-19,4.665999984741211,4.752000141143799,4.621399974822998,4.719799995422363,103144.0,-0.00621449888366688
2014-20,4.408199977874756,4.4775999069213865,4.355600070953369,4.4293999671936035,97822.8,-0.00527758830050804
2014-21,4.451800060272217,4.518799877166748,4.398599910736084,4.457399940490722,84524.0,-0.0003628894947023606
2014-22,4.556249976158142,4.601000070571899,4.4649999141693115,4.522999882698059,102964.0,0.007656774087947825
2014-23,4.658400058746338,4.678800010681153,4.591199970245361,4.624800014495849,100512.4,0.00726410255158934
2014-24,4.636800003051758,4.7028000831604,4.578000068664551,4.6318000793457035,147351.4,0.0012276387709380609
2014-25,4.638000011444092,4.742399883270264,4.612399959564209,4.677999973297119,101667.2,-0.00897668279767524
2014-26,4.4685999870300295,4.556600093841553,4.421800041198731,4.496999931335449,76234.0,-0.00545896155746598
2014-27,4.419749975204468,4.46274995803833,4.361999869346619,4.416999936103821,84207.0,-0.00017015216441187498
2014-28,4.1729999542236325,4.244399929046631,4.141199970245362,4.225999927520752,101519.6,-0.01216465752348074
2014-29,4.0535999774932865,4.1125999927520756,4.025400018692016,4.0920000076293945,87734.8,-0.009635057355582219
2014-30,3.8021999835968017,3.8647999286651613,3.7685999870300293,3.8205999374389648,73454.2,-0.0087960413961744
2014-31,3.796000051498413,3.85620002746582,3.7483999729156494,3.782000017166138,87364.6,0.0008972279659159602
2014-32,3.9004000186920167,3.9347999572753904,3.838599967956543,3.869400072097778,99667.0,0.0084548566630334
2014-33,3.8903999805450438,3.9742000102996826,3.85,3.9311999797821047,123801.4,-0.00961673339452482
2014-34,3.8441999912261964,3.8951999664306642,3.7826000213623048,3.8234000205993652,92034.4,0.0033614179806299794
2014-35,3.9828000545501707,4.020799970626831,3.9248000144958497,3.96080002784729,86741.2,0.01138828256565078
2014-36,3.837249994277954,3.930500030517578,3.8209999799728394,3.9074999690055847,112878.25,-0.017314124723781726
2014-37,3.898799991607666,3.9459999561309815,3.8291999816894533,3.8892000198364256,122592.6,0.0033464900443040597
2014-38,3.9371999740600585,3.986799955368042,3.903200054168701,3.947999954223633,113822.6,-0.00103978499499488
