Date,Close,High,Low,Open,Volume,Log_Returns
2014-01-02,6.064529895782471,6.163440227508545,6.059770107269287,6.0655999183654785,0,
2014-01-03,6.168829917907715,6.17519998550415,6.11605978012085,6.167439937591553,0,0.017052151008197545
2014-01-06,6.148270130157471,6.186299800872803,6.147319793701172,6.148399829864502,0,-0.0033384167969665456
2014-01-07,6.166259765625,6.1840901374816895,6.144100189208984,6.166259765625,0,0.0029216946837353173
2014-01-08,6.166230201721191,6.211040019989014,6.155799865722656,6.164700031280518,0,-4.7944744145946e-06
2014-01-09,6.203800201416016,6.211359977722168,6.172639846801758,6.201700210571289,0,0.006074377182920267
2014-01-10,6.175389766693115,6.194829940795898,6.144659996032715,6.174749851226807,0,-0.004590039360639639
2014-01-13,6.143119812011719,6.150139808654785,6.1128997802734375,6.1427001953125,0,-0.005239274815302512
2014-01-14,6.115200042724609,6.136149883270264,6.085599899291992,6.1149001121521,0,-0.0045552437685514036
2014-01-15,6.084549903869629,6.137829780578613,6.081610202789307,6.084400177001953,0,-0.005024726486477808
2014-01-16,6.134099960327148,6.180799961090088,6.118850231170654,6.134099960327148,0,0.00811060610342589
2014-01-17,6.179510116577148,6.195899963378906,6.15339994430542,6.177649974822998,0,0.007375637497969597
2014-01-20,6.158070087432861,6.1916399002075195,6.156400203704834,6.157649993896484,0,-0.0034755682025096575
2014-01-21,6.178500175476074,6.200240135192871,6.167089939117432,6.178699970245361,0,0.003312121000337957
2014-01-22,6.168600082397461,6.1869001388549805,6.153530120849609,6.166820049285889,0,-0.0016036308110346062
2014-01-23,6.163390159606934,6.169000148773193,6.097700119018555,6.163099765777588,0,-0.0008449444085257698
2014-01-24,6.0884599685668945,6.156700134277344,6.08489990234375,6.089799880981445,0,-0.012231805725685907
2014-01-27,6.126999855041504,6.189109802246094,6.122369766235352,6.12375020980835,0,0.00631003906660762
2014-01-28,6.145170211791992,6.162690162658691,6.132800102233887,6.143869876861572,0,0.002961231783679487
2014-01-29,6.127620220184326,6.2134199142456055,6.117199897766113,6.1280999183654785,0,-0.0028599858634397175
2014-01-30,6.168600082397461,6.251580238342285,6.162489891052246,6.168600082397461,0,0.006665465147364181
2014-01-31,6.23960018157959,6.302030086517334,6.235889911651611,6.240600109100342,0,0.011444185711581558
2014-02-03,6.273439884185791,6.278110027313232,6.249330043792725,6.274499893188477,0,0.005408723207896994
2014-02-04,6.28380012512207,6.3135600090026855,6.274010181427002,6.282770156860352,0,0.0016500828652339082
2014-02-05,6.284999847412109,6.295199871063232,6.236370086669922,6.281179904937744,0,0.0001909048272396027
2014-02-06,6.229100227355957,6.2451701164245605,6.190629959106445,6.229629993438721,0,-0.008933921180712281
2014-02-07,6.206099987030029,6.229499816894531,6.170899868011475,6.205210208892822,0,-0.00369921933829147
2014-02-10,6.173940181732178,6.187699794769287,6.121600151062012,6.174499988555908,0,-0.005195439949974618
2014-02-11,6.12647008895874,6.13955020904541,6.111000061035156,6.126369953155518,0,-0.00771849513933811
2014-02-12,6.124120235443115,6.151000022888184,6.111100196838379,6.12401008605957,0,-0.00038363107119233176
2014-02-13,6.117000102996826,6.117099761962891,6.087399959564209,6.1168999671936035,0,-0.0011633139863682185
2014-02-14,6.102260112762451,6.107100009918213,6.086639881134033,6.100419998168945,0,-0.0024125842520237545
2014-02-17,6.073599815368652,6.085159778594971,6.0640997886657715,6.071499824523926,0,-0.004707733251784869
2014-02-18,6.07958984375,6.08459997177124,6.038300037384033,6.07928991317749,0,0.0009857541985945344
2014-02-19,6.034090042114258,6.057270050048828,6.031320095062256,6.034319877624512,0,-0.007512170709038432
2014-02-20,6.0746002197265625,6.120800018310547,6.062039852142334,6.074999809265137,0,0.006691116524813356
2014-02-21,6.094900131225586,6.1161298751831055,6.069159984588623,6.093480110168457,0,0.0033361978293488742
2014-02-24,6.0721001625061035,6.077000141143799,6.023970127105713,6.070230007171631,0,-0.0037478416794628428
2014-02-25,6.0313801765441895,6.047100067138672,6.0100998878479,6.032800197601318,0,-0.006728666210719626
2014-02-26,6.033050060272217,6.06879997253418,6.03302001953125,6.035099983215332,0,0.0002768276173697959
2014-02-27,6.050270080566406,6.054200172424316,6.04826021194458,6.049439907073975,0,0.0028502152969613415
2014-02-28,6.037290096282959,6.0447998046875,5.982970237731934,6.0359601974487305,0,-0.0021476607491775278
2014-03-03,6.008910179138184,6.051400184631348,6.000699996948242,6.011000156402588,0,-0.004711854195089485
2014-03-04,6.045989990234375,6.057799816131592,5.9903998374938965,6.04311990737915,0,0.0061518432365487855
2014-03-05,6.009099960327148,6.022449970245361,5.985849857330322,6.005879878997803,0,-0.006120260439267475
2014-03-06,5.9954400062561035,5.999599933624268,5.965799808502197,5.991409778594971,0,-0.002275798990177904
2014-03-07,5.97189998626709,5.981750011444092,5.95389986038208,5.9720001220703125,0,-0.003934048897072344
2014-03-10,5.981900215148926,5.985499858856201,5.964479923248291,5.982500076293945,0,0.0016731467895130655
2014-03-11,5.952439785003662,5.965549945831299,5.942599773406982,5.952630043029785,0,-0.004937095806915592
2014-03-12,5.952099800109863,5.985169887542725,5.950160026550293,5.953199863433838,0,-5.7118528853667555e-05
2014-03-13,5.946589946746826,5.950560092926025,5.910099983215332,5.947390079498291,0,-0.0009261278130754829
2014-03-14,5.964200019836426,5.990300178527832,5.9552998542785645,5.965020179748535,0,0.0029569971379952266
2014-03-17,5.969900131225586,5.9846601486206055,5.930019855499268,5.968410015106201,0,0.000955264619949328
2014-03-18,5.9516401290893555,5.98052978515625,5.942850112915039,5.94911003112793,0,-0.003063365306352169
2014-03-19,5.951809883117676,5.992199897766113,5.948619842529297,5.951340198516846,0,2.8521819835143594e-05
2014-03-20,6.038300037384033,6.086870193481445,6.029019832611084,6.037600040435791,0,0.014427166227644804
2014-03-21,6.059629917144775,6.086019992828369,6.0503997802734375,6.060800075531006,0,0.0035262068705073585
2014-03-24,6.048999786376953,6.071000099182129,6.04026985168457,6.048999786376953,0,-0.0017557946289536574
2014-03-25,6.019000053405762,6.050099849700928,6.010930061340332,6.020100116729736,0,-0.00497179237084818
2014-03-26,6.027919769287109,6.047500133514404,6.026599884033203,6.028299808502197,0,0.0014808295635066128
2014-03-27,6.044839859008789,6.070409774780273,5.987120151519775,6.045599937438965,0,0.002803021234738744
2014-03-28,5.999730110168457,6.0254998207092285,5.983399868011475,5.998410224914551,0,-0.007490505658981792
2014-03-31,6.000500202178955,6.012800216674805,5.978099822998047,6.002500057220459,0,0.00012834620528284058
2014-04-01,5.982729911804199,5.993199825286865,5.958199977874756,5.983059883117676,0,-0.0029658619974492896
2014-04-02,5.979410171508789,5.9847002029418945,5.948999881744385,5.98199987411499,0,-0.0005550412146180312
2014-04-03,5.971159934997559,6.012800216674805,5.9674201011657715,5.97091007232666,0,-0.0013807270696536151
2014-04-04,6.001500129699707,6.015900135040283,5.9749298095703125,6.002280235290527,0,0.0050682570931549825
2014-04-07,5.991199970245361,6.012249946594238,5.987199783325195,5.989640235900879,0,-0.0017177386078473628
2014-04-08,5.989099979400635,5.9928297996521,5.966300010681152,5.987800121307373,0,-0.00035057400483477037
2014-04-09,5.9730000495910645,5.976480007171631,5.946400165557861,5.973529815673828,0,-0.0026918249290873355
2014-04-10,5.932499885559082,5.957029819488525,5.911210060119629,5.933700084686279,0,-0.0068036320154308254
2014-04-11,5.9253997802734375,5.9582600593566895,5.916900157928467,5.925300121307373,0,-0.0011975318284425172
2014-04-14,5.943160057067871,5.972760200500488,5.939720153808594,5.945499897003174,0,0.0029928298453136297
2014-04-15,5.961699962615967,5.971179962158203,5.94890022277832,5.961490154266357,0,0.0031146809799989165
2014-04-16,5.951690196990967,5.979400157928467,5.941009998321533,5.954400062561035,0,-0.0016804230947495028
2014-04-17,5.97353982925415,5.9823198318481445,5.960460186004639,5.974100112915039,0,0.0036644419713624597
2014-04-18,5.984950065612793,5.987599849700928,5.978529930114746,5.984670162200928,0,0.0019083078083636472
2014-04-21,5.983139991760254,6.007199764251709,5.967649936676025,5.983139991760254,0,-0.0003024833298652379
2014-04-22,5.9942498207092285,5.994800090789795,5.96750020980835,5.98960018157959,0,0.0018551341000248522
2014-04-23,5.98769998550415,5.999529838562012,5.971940040588379,5.9855499267578125,0,-0.0010932838082969157
2014-04-24,5.988450050354004,6.007410049438477,5.977200031280518,5.991499900817871,0,0.00012525976187478807
2014-04-25,5.992129802703857,6.016849994659424,5.978569984436035,5.993500232696533,0,0.0006142862049580247
2014-04-28,6.0038299560546875,6.0183000564575195,5.993350028991699,6.004429817199707,0,0.0019506829459594694
2014-04-29,5.997459888458252,6.008389949798584,5.978169918060303,5.9972100257873535,0,-0.0010615639280739857
2014-04-30,6.004799842834473,6.011499881744385,5.942200183868408,6.004159927368164,0,0.0012230955595984698
2014-05-01,5.942619800567627,5.949359893798828,5.933300018310547,5.94290018081665,0,-0.010409043215403986
2014-05-02,5.9439802169799805,5.9682698249816895,5.933320045471191,5.944300174713135,0,0.00022889916650438194
2014-05-05,5.931819915771484,5.964200019836426,5.928030014038086,5.934010028839111,0,-0.002047913458047157
2014-05-06,5.952139854431152,5.955999851226807,5.9061598777771,5.952089786529541,0,0.0034197285846279436
2014-05-07,5.916959762573242,5.93310022354126,5.895130157470703,5.917079925537109,0,-0.005928030940279689
2014-05-08,5.908390045166016,5.911600112915039,5.8491997718811035,5.910099983215332,0,-0.0014493810410280547
2014-05-09,5.8953399658203125,5.917490005493164,5.870699882507324,5.8983001708984375,0,-0.002211179796677824
2014-05-12,5.905379772186279,5.922900199890137,5.901700019836426,5.907400131225586,0,0.0017015587203528975
2014-05-13,5.917329788208008,5.934150218963623,5.909140110015869,5.919270038604736,0,0.0020215366080459764
2014-05-14,5.915559768676758,5.927420139312744,5.910699844360352,5.91579008102417,0,-0.000299169452388177
2014-05-15,5.921030044555664,5.94920015335083,5.9193902015686035,5.921030044555664,0,0.0009242993724834306
2014-05-16,5.9446001052856445,5.954209804534912,5.9293999671936035,5.945099830627441,0,0.003972834385305905
2014-05-19,5.9303998947143555,5.943220138549805,5.9197001457214355,5.9299798011779785,0,-0.002391615551974506
2014-05-20,5.93064022064209,5.951000213623047,5.922359943389893,5.9293599128723145,0,4.052358400786313e-05
2014-05-21,5.951129913330078,5.963520050048828,5.944109916687012,5.951129913330078,0,0.0034489327377310182
2014-05-22,5.946229934692383,5.954500198364258,5.930500030517578,5.946410179138184,0,-0.0008237086172628686
2014-05-23,5.944620132446289,5.968699932098389,5.944240093231201,5.945620059967041,0,-0.00027076319133435167
2014-05-26,5.963560104370117,5.969399929046631,5.953619956970215,5.963850021362305,0,0.0031810045729857447
2014-05-27,5.9567999839782715,5.967400074005127,5.946199893951416,5.957190036773682,0,-0.0011342142462897767
2014-05-28,5.952469825744629,5.973050117492676,5.9394001960754395,5.9527997970581055,0,-0.0007271912541481889
2014-05-29,5.9654998779296875,5.972020149230957,5.942399978637695,5.964869976043701,0,0.0021866236784915155
2014-05-30,5.964879989624023,5.987299919128418,5.960899829864502,5.965400218963623,0,-0.00010391761420899936
2014-06-02,5.9766998291015625,6.0015997886657715,5.96560001373291,5.976099967956543,0,0.001979611327310212
2014-06-03,5.9917497634887695,6.011970043182373,5.98714017868042,5.99183988571167,0,0.0025149359912033193
2014-06-04,5.999509811401367,6.008790016174316,5.986639976501465,6.001440048217773,0,0.0012942842155016915
2014-06-05,6.000400066375732,6.012800216674805,5.97760009765625,5.997900009155273,0,0.0001483769436713381
2014-06-06,5.976840019226074,5.987400054931641,5.947070121765137,5.97760009765625,0,-0.0039341413161554295
2014-06-09,5.944200038909912,5.972330093383789,5.934810161590576,5.946499824523926,0,-0.005476042647562912
2014-06-10,5.968319892883301,5.978909969329834,5.9440598487854,5.96914005279541,0,0.004049502048634599
2014-06-11,5.979599952697754,5.99970006942749,5.974599838256836,5.97707986831665,0,0.001888205363219388
2014-06-12,5.99806022644043,6.005509853363037,5.986199855804443,5.999000072479248,0,0.0030824531808882026
2014-06-13,5.984600067138672,6.013700008392334,5.979700088500977,5.98468017578125,0,-0.002246607119516121
2014-06-16,5.9926300048828125,6.007400035858154,5.984300136566162,5.992559909820557,0,0.0013408674458046214
2014-06-17,5.983719825744629,6.008500099182129,5.980609893798828,5.984399795532227,0,-0.001487962677801897
2014-06-18,5.997700214385986,6.0320000648498535,5.996580123901367,5.997600078582764,0,0.0023336791364238353
2014-06-19,6.008039951324463,6.131149768829346,5.992599964141846,6.0088300704956055,0,0.0017224659791342317
2014-06-20,6.121829986572266,6.1590800285339355,6.10860013961792,6.1226301193237305,0,0.018762505113655313
2014-06-23,6.1286301612854,6.137199878692627,6.106900215148926,6.1286301612854,0,0.001110191018052889
2014-06-24,6.108230113983154,6.123000144958496,6.089310169219971,6.108320236206055,0,-0.003334199417512691
2014-06-25,6.108699798583984,6.1479902267456055,6.105299949645996,6.108449935913086,0,7.68907744290172e-05
2014-06-26,6.131080150604248,6.1585001945495605,6.1184000968933105,6.131209850311279,0,0.0036569900856518738
2014-06-27,6.131309986114502,6.153200149536133,6.118800163269043,6.1282501220703125,0,3.7486249861271355e-05
2014-06-30,6.126500129699707,6.166600227355957,6.122200012207031,6.1266398429870605,0,-0.0007847823740471313
2014-07-01,6.1305999755859375,6.172460079193115,6.124780178070068,6.1321001052856445,0,0.0006689748805040504
2014-07-02,6.1624298095703125,6.183340072631836,6.160699844360352,6.162700176239014,0,0.005178528918058518
2014-07-03,6.173590183258057,6.23960018157959,6.167759895324707,6.170839786529541,0,0.0018093966674950126
2014-07-04,6.1905999183654785,6.217299938201904,6.180099964141846,6.190499782562256,0,0.0027514533016113067
2014-07-07,6.188000202178955,6.203010082244873,6.155200004577637,6.186100006103516,0,-0.0004200339617450977
2014-07-08,6.159900188446045,6.190629959106445,6.155179977416992,6.1596999168396,0,-0.004551391143753381
2014-07-09,6.185219764709473,6.188600063323975,6.148230075836182,6.184909820556641,0,0.004101962858517409
2014-07-10,6.152029991149902,6.171299934387207,6.147799968719482,6.151500225067139,0,-0.0053804298825032215
2014-07-11,6.169000148773193,6.179999828338623,6.150700092315674,6.17080020904541,0,0.002754667127932494
2014-07-14,6.174620151519775,6.184430122375488,6.164420127868652,6.174520015716553,0,0.0009105923542998619
2014-07-15,6.179699897766113,6.219600200653076,6.175320148468018,6.178289890289307,0,0.0008223433604337702
2014-07-16,6.2084197998046875,6.227369785308838,6.191500186920166,6.209000110626221,0,0.004636692927353146
2014-07-17,6.195499897003174,6.201600074768066,6.187570095062256,6.194930076599121,0,-0.00208319753589289
2014-07-18,6.213630199432373,6.2165398597717285,6.1682000160217285,6.2137298583984375,0,0.0029220928766090066
2014-07-21,6.187759876251221,6.220600128173828,6.176730155944824,6.188300132751465,0,-0.004172171111519593
2014-07-22,6.194779872894287,6.200049877166748,6.178999900817871,6.1956400871276855,0,0.0011338542071939596
2014-07-23,6.186500072479248,6.196839809417725,6.173900127410889,6.187739849090576,0,-0.0013374710346315596
2014-07-24,6.196300029754639,6.22353982925415,6.192800045013428,6.19713020324707,0,0.0015828341312981514
2014-07-25,6.200439929962158,6.2246599197387695,6.191400051116943,6.2006001472473145,0,0.0006679014603629441
2014-07-28,6.215740203857422,6.228600025177002,6.2052001953125,6.21619987487793,0,0.0024645714664238783
2014-07-29,6.226950168609619,6.251500129699707,6.220600128173828,6.226930141448975,0,0.001801855941049176
2014-07-30,6.246699810028076,6.2779998779296875,6.241099834442139,6.2461700439453125,0,0.0031666205089203657
2014-07-31,6.252120018005371,6.295300006866455,6.2517900466918945,6.253799915313721,0,0.0008673152172193138
2014-08-01,6.282599925994873,6.301199913024902,6.2612199783325195,6.282700061798096,0,0.00486328664707669
2014-08-04,6.263999938964844,6.290319919586182,6.258780002593994,6.264500141143799,0,-0.002964946815252185
2014-08-05,6.260990142822266,6.2824201583862305,6.255099773406982,6.261899948120117,0,-0.0004806065603019987
2014-08-06,6.27869987487793,6.3053297996521,6.276249885559082,6.279699802398682,0,0.002824590369481805
2014-08-07,6.263629913330078,6.2845001220703125,6.243750095367432,6.262700080871582,0,-0.002403057335335313
2014-08-08,6.246079921722412,6.262750148773193,6.217400074005127,6.248000144958496,0,-0.002805820974713024
2014-08-11,6.231629848480225,6.247970104217529,6.175099849700928,6.232399940490723,0,-0.0023161429409908067
2014-08-12,6.182499885559082,6.192999839782715,6.168859958648682,6.1834001541137695,0,-0.007915209599869358
2014-08-13,6.1809000968933105,6.182199954986572,6.146299839019775,6.179520130157471,0,-0.00025879429234210453
2014-08-14,6.154439926147461,6.163599967956543,6.1339898109436035,6.155099868774414,0,-0.004290147053992391
2014-08-15,6.155129909515381,6.160999774932861,6.13040018081665,6.155640125274658,0,0.00011210519585226463
2014-08-18,6.138130187988281,6.158299922943115,6.129590034484863,6.138999938964844,0,-0.0027656996156112555
2014-08-19,6.156929969787598,6.167200088500977,6.135129928588867,6.156970024108887,0,0.003058105647207811
2014-08-20,6.1631999015808105,6.186399936676025,6.159629821777344,6.161409854888916,0,0.0010178354286803724
2014-08-21,6.188399791717529,6.1981000900268555,6.146999835968018,6.190159797668457,0,0.004080430993089115
2014-08-22,6.147640228271484,6.171800136566162,6.1305999755859375,6.147280216217041,0,-0.006608232740240033
2014-08-25,6.179299831390381,6.19379997253418,6.1691999435424805,6.178999900817871,0,0.005136663693993086
2014-08-26,6.175839900970459,6.181920051574707,6.160799980163574,6.177999973297119,0,-0.0005600795434639575
2014-08-27,6.17717981338501,6.186800003051758,6.166560173034668,6.177760124206543,0,0.0002169368220547285
2014-08-28,6.178080081939697,6.192669868469238,6.165800094604492,6.177849769592285,0,0.00014573041180965252
2014-08-29,6.17480993270874,6.191199779510498,6.168799877166748,6.177499771118164,0,-0.0005294549378275441
2014-09-01,6.196100234985352,6.206540107727051,6.176599979400635,6.195620059967041,0,0.0034419978817202767
2014-09-02,6.187220096588135,6.204899787902832,6.181960105895996,6.187349796295166,0,-0.0014342098373645179
2014-09-03,6.191199779510498,6.228829860687256,6.187220096588135,6.189040184020996,0,0.0006430034042011693
2014-09-04,6.217390060424805,6.272089958190918,6.203000068664551,6.217480182647705,0,0.004221320898461873
2014-09-05,6.268099784851074,6.289599895477295,6.261000156402588,6.2692999839782715,0,0.00812302983521133
2014-09-08,6.281499862670898,6.319900035858154,6.279250144958496,6.281199932098389,0,0.0021355395054519226
2014-09-09,6.332499980926514,6.359620094299316,6.328649997711182,6.330830097198486,0,0.008086316281827948
2014-09-10,6.338890075683594,6.359300136566162,6.332809925079346,6.3399200439453125,0,0.0010085863145595725
2014-09-11,6.340400218963623,6.382430076599121,6.331630229949951,6.340720176696777,0,0.00023820628001679182
2014-09-12,6.376820087432861,6.388889789581299,6.359300136566162,6.376259803771973,0,0.005727661730770821
2014-09-15,6.360020160675049,6.411320209503174,6.35968017578125,6.3617401123046875,0,-0.0026380069425739556
2014-09-16,6.396100044250488,6.4166998863220215,6.384500026702881,6.3950700759887695,0,0.0056568892751059615
2014-09-17,6.398029804229736,6.4153900146484375,6.395400047302246,6.398069858551025,0,0.00030166334353908545
2014-09-18,6.440989971160889,6.440999984741211,6.324900150299072,6.438899993896484,0,0.006692150649050651
2014-09-19,6.320529937744141,6.35876989364624,6.312449932098389,6.320499897003174,0,-0.018879194979804555
2014-09-22,6.353539943695068,6.362800121307373,6.334400177001953,6.353499889373779,0,0.005209073470801834
2014-09-23,6.343570232391357,6.35099983215332,6.318699836730957,6.34375,0,-0.0015703909337369236
2014-09-24,6.348400115966797,6.402699947357178,6.340700149536133,6.34758996963501,0,0.0007610928289336559
2014-09-25,6.393129825592041,6.418139934539795,6.388700008392334,6.393099784851074,0,0.007021118120080315
2014-09-26,6.39300012588501,6.452119827270508,6.39109992980957,6.394410133361816,0,-2.0287562777436134e-05
2014-09-29,6.460100173950195,6.465799808502197,6.4339399337768555,6.459499835968018,0,0.010441163002057517
2014-09-30,6.440999984741211,6.46205997467041,6.4039998054504395,6.441100120544434,0,-0.002961019281972667
2014-10-01,6.428549766540527,6.4634599685668945,6.426000118255615,6.427549839019775,0,-0.0019348341356664974
2014-10-02,6.443570137023926,6.466700077056885,6.415480136871338,6.445189952850342,0,0.0023337845534940897
2014-10-03,6.443230152130127,6.541840076446533,6.4435200691223145,6.443999767303467,0,-5.276482699341719e-05
2014-10-06,6.52603006362915,6.528540134429932,6.489299774169922,6.527400016784668,0,0.012768814120667726
2014-10-07,6.478270053863525,6.497600078582764,6.464300155639648,6.480199813842773,0,-0.0073452971814648585
2014-10-08,6.458620071411133,6.485599994659424,6.458099842071533,6.460140228271484,0,-0.003037823986067603
2014-10-09,6.436759948730469,6.470930099487305,6.407670021057129,6.437829971313477,0,-0.0033903837787098495
2014-10-10,6.473259925842285,6.541240215301514,6.461870193481445,6.472799777984619,0,0.0056545341865978285
2014-10-13,6.510469913482666,6.513599872589111,6.480269908905029,6.508200168609619,0,0.005731802798455328
2014-10-14,6.487380027770996,6.571400165557861,6.476200103759766,6.487599849700928,0,-0.003552881454178233
2014-10-15,6.579400062561035,6.648119926452637,6.512599945068359,6.578670024871826,0,0.014084809785993396
2014-10-16,6.548890113830566,6.6774001121521,6.53911018371582,6.55019998550415,0,-0.004647978258834424
2014-10-17,6.563310146331787,6.567470073699951,6.524700164794922,6.559599876403809,0,0.0021994841488783405
2014-10-20,6.545300006866455,6.584139823913574,6.532400131225586,6.545499801635742,0,-0.0027478352910227243
2014-10-21,6.557700157165527,6.573299884796143,6.533899784088135,6.559999942779541,0,0.0018927198115980804
2014-10-22,6.567759990692139,6.62539005279541,6.557700157165527,6.568260192871094,0,0.001532873572901456
2014-10-23,6.614560127258301,6.6402997970581055,6.557300090789795,6.613900184631348,0,0.007100469837303218
2014-10-24,6.567969799041748,6.599100112915039,6.56141996383667,6.568180084228516,0,-0.007068525156195124
2014-10-27,6.585239887237549,6.623330116271973,6.568779945373535,6.586599826812744,0,0.002625989934320542
2014-10-28,6.584320068359375,6.638700008392334,6.572500228881836,6.58620023727417,0,-0.00013968862783129626
2014-10-29,6.610599994659424,6.663320064544678,6.603169918060303,6.611299991607666,0,0.003983345245480209
2014-10-30,6.700890064239502,6.735499858856201,6.699150085449219,6.700500011444092,0,0.013565942488160612
2014-10-31,6.702199935913086,6.799200057983398,6.6891398429870605,6.702300071716309,0,0.00019545816341453166
2014-11-03,6.761899948120117,6.8065900802612305,6.753680229187012,6.76140022277832,0,0.008868086833809498
2014-11-04,6.796899795532227,6.895549774169922,6.792799949645996,6.796939849853516,0,0.00516268782080742
2014-11-05,6.8567399978637695,6.931399822235107,6.822500228881836,6.8557000160217285,0,0.008765514014514218
2014-11-06,6.829959869384766,6.866600036621094,6.798099994659424,6.829999923706055,0,-0.0039133118888663295
2014-11-07,6.866789817810059,6.876999855041504,6.8277997970581055,6.868000030517578,0,0.005377923672824457
2014-11-10,6.800909996032715,6.810200214385986,6.732100009918213,6.802499771118164,0,-0.009640295424578104
2014-11-11,6.809700012207031,6.844820022583008,6.8003997802734375,6.809750080108643,0,0.0012916419456666876
2014-11-12,6.793399810791016,6.807139873504639,6.738500118255615,6.792980194091797,0,-0.002396543351101791
2014-11-13,6.8084001541137695,6.811100006103516,6.756100177764893,6.808700084686279,0,0.0022056418183867975
2014-11-14,6.788249969482422,6.811500072479248,6.7571001052856445,6.788700103759766,0,-0.00296399468990296
2014-11-17,6.745610237121582,6.779099941253662,6.722599983215332,6.747600078582764,0,-0.006301213814105202
2014-11-18,6.784599781036377,6.785799980163574,6.71560001373291,6.783299922943115,0,0.005763347617817916
2014-11-19,6.735799789428711,6.803709983825684,6.729979991912842,6.736000061035156,0,-0.007218751674998752
2014-11-20,6.807300090789795,6.813799858093262,6.744309902191162,6.807799816131592,0,0.010559025083999845
2014-11-21,6.7665300369262695,6.789100170135498,6.741600036621094,6.767189979553223,0,-0.00600717352179112
